year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2008,4.76190476190476,14.2857142857143,0,0,4.76190476190476,0,47.6190476190476,61.9047619047619,0,42.8571428571429,0
2009,0,0,0,11.1111111111111,0,0,50,50,0,11.1111111111111,0
2010,0,3.57142857142857,3.57142857142857,7.14285714285714,3.57142857142857,0,32.1428571428571,50,3.57142857142857,57.1428571428571,3.57142857142857
