year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2008,8.16672314469671,4.57472043375127,3.35479498475093,6.70958996950186,2.06709589969502,0.203320908166723,48.5936970518468,39.2070484581498,1.69434090138936,52.7617756692647,0.711623178583531
2009,8.69565217391304,4.54805491990847,2.97482837528604,7.12242562929062,2.48855835240275,0.028604118993135,45.4519450800915,37.1853546910755,1.83066361556064,56.5217391304348,1.28718535469108
2010,11.2790372236216,5.42961097117268,4.05821438567031,9.17996081724041,2.2949902043101,0.0279876854184159,42.6812202630842,36.8317940106353,1.87517492303387,56.7030506577106,1.84718723761545
