year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2014,1,1,1,0.279142857142857,1,1,0.993714285714286,0.940285714285714,1,0.426571428571429,1
2015,1,1,1,0.279142857142857,1,1,0.998,0.94,1,0.426285714285714,1
