year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2011,1,1,1,1,1,1,1,1,1,1,1
2012,1,1,1,1,1,1,1,1,1,1,1
2013,1,1,1,1,1,1,1,1,1,1,1
2014,1,1,1,1,1,1,1,1,1,1,1
2015,1,1,1,1,1,1,1,1,1,1,1
2016,0.997142857142857,1,1,1,1,1,1,1,1,1,1
2017,0.997142857142857,1,1,1,1,1,0.997428571428571,1,1,1,1
2018,0.996571428571429,1,0.998857142857143,1,1,1,0.965428571428571,0.998857142857143,0.999714285714286,1,0.999142857142857
