year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2010,1,1,1,1,1,1,0.997142857142857,1,1,0,1
2011,1,1,1,1,1,1,0.997142857142857,1,1,1,1
2012,1,1,1,1,1,1,0.997142857142857,1,1,0.469142857142857,1
