year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2018,1,1,1,1,1,1,1,1,1,0.449142857142857,1
2019,0.999714285714286,1,1,1,1,1,1,1,1,0.448857142857143,1
