year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2014,0.999142857142857,1,1,1,1,1,1,1,1,0.857142857142857,1
2015,0.999142857142857,1,1,1,1,1,1,1,1,0.857142857142857,1
2016,0.999142857142857,1,1,1,1,1,1,1,0.999142857142857,0.857142857142857,1
2017,0.999142857142857,1,1,1,1,1,0.986571428571429,1,0.942571428571429,0.856285714285714,1
