year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2014,0.998,1,1,1,1,1,0.998,1,1,1,1
2015,0.998,1,1,1,1,1,0.998,0.999714285714286,1,1,1
2016,0.998,1,1,1,1,1,0.940571428571429,0.997142857142857,0.998,1,1
