year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2013,1,1,1,1,1,1,1,1,1,0.992571428571429,1
2014,1,1,1,1,1,1,1,1,1,0.992571428571429,1
2015,0.605428571428571,1,1,0.594571428571429,1,1,1,1,0.999714285714286,0.992571428571429,1
