year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2017,1,1,1,1,1,1,1,1,1,0.976857142857143,1
2018,1,1,1,1,1,1,1,1,1,0.976857142857143,1
