year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2015,1,1,1,1,1,1,1,1,1,1,1
2016,1,1,1,1,1,0.999714285714286,0.985428571428571,0.987142857142857,1,1,1
