year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2017,1,1,1,1,1,1,0.726,0.83,1,0.599142857142857,1
2018,1,0.999714285714286,0.999714285714286,0.999428571428571,1,1,0.726,0.832,1,0.599142857142857,1
