year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2016,1,1,1,0.857142857142857,1,1,1,1,1,1,1
2017,1,1,0.999714285714286,0.857142857142857,1,1,1,1,1,1,1
2018,1,0.999714285714286,0.995142857142857,0.857142857142857,1,1,1,0.999714285714286,1,0.994,1
