year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2017,1,1,1,1,1,1,0.998,0.693714285714286,1,1,1
2018,1,1,1,1,1,1,0.999714285714286,0.693714285714286,1,1,1
2019,0.999714285714286,1,1,1,1,1,0.874857142857143,0.693714285714286,1,0.999428571428571,1
2020,0.999142857142857,1,1,1,1,1,0.941142857142857,0.693714285714286,1,0.999428571428571,1
