year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2015,0.998571428571429,1,0.999428571428571,0.856,1,1,1,0.990571428571429,1,0.857714285714286,1
2016,0.855714285714286,0.856,0.855714285714286,0.855428571428571,0.855714285714286,1,0.855714285714286,0.855142857142857,1,0.525428571428571,0.818857142857143
