year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2015,1,1,1,1,1,1,1,0.980285714285714,1,0.857142857142857,1
2016,1,1,1,1,1,1,1,0.980285714285714,1,0.857142857142857,1
