category1,category2,replicate,c1_is,count,fit_sim,ratio_in_rep
others,others,1,mutualism,98,494,0.198380566801619
others,others,1,commensal_Host_of_c2,0,494,0
others,others,1,prey/host_of_c2,0,494,0
others,others,1,commensal_of_c2,0,494,0
others,others,1,neutral/no_interaction,0,494,0
others,others,1,harmed_by_c2,0,494,0
others,others,1,predator/parasite_of_c2,0,494,0
others,others,1,harming_c2,0,494,0
others,others,1,competition,396,494,0.801619433198381
others,Aspergillus,1,mutualism,20,494,0.0404858299595142
others,Aspergillus,1,commensal_Host_of_c2,0,494,0
others,Aspergillus,1,prey/host_of_c2,24,494,0.048582995951417
others,Aspergillus,1,commensal_of_c2,0,494,0
others,Aspergillus,1,neutral/no_interaction,0,494,0
others,Aspergillus,1,harmed_by_c2,0,494,0
others,Aspergillus,1,predator/parasite_of_c2,438,494,0.88663967611336
others,Aspergillus,1,harming_c2,0,494,0
others,Aspergillus,1,competition,12,494,0.0242914979757085
others,Candida,1,mutualism,194,494,0.392712550607287
others,Candida,1,commensal_Host_of_c2,0,494,0
others,Candida,1,prey/host_of_c2,92,494,0.186234817813765
others,Candida,1,commensal_of_c2,0,494,0
others,Candida,1,neutral/no_interaction,0,494,0
others,Candida,1,harmed_by_c2,0,494,0
others,Candida,1,predator/parasite_of_c2,133,494,0.269230769230769
others,Candida,1,harming_c2,0,494,0
others,Candida,1,competition,75,494,0.151821862348178
others,Haemophilus,1,mutualism,35,494,0.0708502024291498
others,Haemophilus,1,commensal_Host_of_c2,0,494,0
others,Haemophilus,1,prey/host_of_c2,32,494,0.0647773279352227
others,Haemophilus,1,commensal_of_c2,0,494,0
others,Haemophilus,1,neutral/no_interaction,0,494,0
others,Haemophilus,1,harmed_by_c2,0,494,0
others,Haemophilus,1,predator/parasite_of_c2,260,494,0.526315789473684
others,Haemophilus,1,harming_c2,0,494,0
others,Haemophilus,1,competition,167,494,0.338056680161943
others,Mycobacterium,1,mutualism,87,494,0.176113360323887
others,Mycobacterium,1,commensal_Host_of_c2,0,494,0
others,Mycobacterium,1,prey/host_of_c2,96,494,0.194331983805668
others,Mycobacterium,1,commensal_of_c2,0,494,0
others,Mycobacterium,1,neutral/no_interaction,0,494,0
others,Mycobacterium,1,harmed_by_c2,0,494,0
others,Mycobacterium,1,predator/parasite_of_c2,225,494,0.455465587044534
others,Mycobacterium,1,harming_c2,0,494,0
others,Mycobacterium,1,competition,86,494,0.174089068825911
others,Mycobacteroides,1,mutualism,106,494,0.214574898785425
