year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2014,0.947714285714286,1,1,0.961142857142857,1,1,1,1,0.999714285714286,0.947714285714286,0.996857142857143
2015,0.947714285714286,0.947714285714286,0.947714285714286,0.947714285714286,0.947714285714286,1,0.947714285714286,0.947714285714286,0.947714285714286,0.947714285714286,0.947714285714286
