year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2009,1,0.991714285714286,1,1,1,1,0.788,0.999428571428571,1,0,1
2010,1,0.991714285714286,1,1,1,1,0.788,0.991428571428571,1,0.568857142857143,1
