year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2013,1,1,1,1,1,1,1,1,1,0.121428571428571,1
2014,1,1,1,1,1,1,0.831428571428571,0.625428571428571,1,0.121428571428571,1
