year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2011,1,1,1,0.506,1,1,0.999428571428571,0.999428571428571,1,0.426571428571429,1
2012,1,1,1,0.491714285714286,0.999428571428571,1,1,0.905428571428571,1,0.426571428571429,1
