year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2019,1,1,1,1,1,1,1,0.647428571428571,1,1,1
2020,1,1,1,1,1,1,0.930285714285714,0.647428571428571,1,1,1
