year,others,Aspergillus,Candida,Haemophilus,Mycobacterium,Mycobacteroides,Pseudomonas,Staphylococcus,Stenotrophomonas,unidentified,Yeast
2017,1,1,1,0.703714285714286,1,1,0.571142857142857,0.856857142857143,1,0.285714285714286,1
2018,1,1,1,0.703714285714286,1,1,0.571142857142857,0.857142857142857,1,0.285714285714286,1
